ID	ID_rekl	LiczbaFiksacji	CzasFiksacji	CzasNaAOI	PLEC	WIEK4	pismo	tematyka	rodzaj	wielkosc	branza	ADReach	ADExp	ADExpTime	Zauważalność		
ID0101000001520	6777	3	584,3333333	1753	2	3	pani	magazyny luksusowe	normal	Double Page	Obuwie i odzież	1,2	5,8	3,4	100		
ID0101000001520	6781	3	398,3333333	1195	2	3	pani	magazyny luksusowe	normal	Double Page	Kosmetyki	1,2	5,8	2,3	100		
ID0101000001520	6788	3	327,6666667	983	2	3	pani	magazyny luksusowe	normal	Full Page	Kosmetyki	1,2	5,8	1,9	100		
ID0101000001520	6797	3	436,3333333	1309	2	3	pani	magazyny luksusowe	normal	Double Page	Obuwie i odzież	1,2	5,8	2,5	100		
ID0101000001542	6779	3	555	1665	2	2	pani	magazyny luksusowe	normal	Double Page	Obuwie i odzież	1,2	5,8	3,2	100		
ID0101000001542	6780	3	735,3333333	2206	2	2	pani	magazyny luksusowe	normal	Double Page	Obuwie i odzież	1,2	5,8	4,3	100		
ID0101000001542	6812	3	917,3333333	2752	2	2	pani	magazyny luksusowe	normal	Full Page	Kultura i rozrywka	1,2	5,8	5,3	100		
ID0101000001542	6809	3	499,3333333	1498	2	2	pani	magazyny luksusowe	normal	Full Page	Kosmetyki	1,2	5,8	2,9	70		
ID0101000001542	6810	3	495,3333333	1486	2	2	pani	magazyny luksusowe	normal	Full Page	Kosmetyki	1,2	5,8	2,9	80		
ID0101000001542	6811	3	642,3333333	1927	2	2	pani	magazyny luksusowe	normal	Full Page	Kosmetyki	1,2	5,8	3,7	80		
ID0101000001648	6797	3	724	2172	2	2	pani	magazyny luksusowe	normal	Double Page	Obuwie i odzież	1,2	5,8	4,2	100		
ID0101000001648	6813	3	542,3333333	1627	2	2	pani	magazyny luksusowe	normal	Full Page	Kultura i rozrywka	1,2	5,8	3,1	100		
ID0187000008023	6778	3	960	2880	2	3	pani	magazyny luksusowe	normal	Double Page	Obuwie i odzież	1,2	5,8	5,6	100		
ID0187000008023	6779	3	808	2424	2	3	pani	magazyny luksusowe	normal	Double Page	Obuwie i odzież	1,2	5,8	4,7	100		
ID0187000008023	6780	3	662	1986	2	3	pani	magazyny luksusowe	normal	Double Page	Obuwie i odzież	1,2	5,8	3,8	100		
ID012600019	503	3	828,8536441	2486,560932	2	2	twojst	magazyny luksusowe	normal	Double Page	Kosmetyki	3,2	6	5	100		
ID012600020	562	3	581,3333333	1744	2	3	twojst	magazyny luksusowe	normal	Double Page	Obuwie i odzież	3,2	6	3,5	100		
ID012600020	605	3	489,3333333	1468	2	3	twojst	magazyny luksusowe	normal	Double Page	Obuwie i odzież	3,2	6	2,9	100		
ID012600022	524	3	447,6666667	1343	2	2	twojst	magazyny luksusowe	normal	Double Page	Obuwie i odzież	3,2	6	2,7	100		
ID012600022	605	3	376,6666667	1130	2	2	twojst	magazyny luksusowe	normal	Double Page	Obuwie i odzież	3,2	6	2,3	100		
ID012600022	586	3	399,3333333	1198	2	2	twojst	magazyny luksusowe	normal	Double Page	Kosmetyki	3,2	6	2,4	100		
ID012600022	599	3	571,3333333	1714	2	2	twojst	magazyny luksusowe	normal	Double Page	Kosmetyki	3,2	6	3,4	100		
ID012600035	590	3	507,6666667	1523	2	1	twojst	magazyny luksusowe	normal	Double Page	Obuwie i odzież	3,2	6	3	100		
ID012600035	562	3	573,6666667	1721	2	1	twojst	magazyny luksusowe	normal	Double Page	Obuwie i odzież	3,2	6	3,4	100		
ID012600035	539	3	473	1419	2	1	twojst	magazyny luksusowe	normal	Full Page	Sieci handlowe	3,2	6	2,8	100		
ID012600035	509	3	385	1155	2	1	twojst	magazyny luksusowe	normal	Double Page	Kosmetyki	3,2	6	2,3	100		
ID012600047	586	3	540,3333333	1621	2	2	twojst	magazyny luksusowe	normal	Double Page	Kosmetyki	3,2	6	3,2	100		
ID012600055	562	3	414,6666667	1244	2	1	twojst	magazyny luksusowe	normal	Double Page	Obuwie i odzież	3,2	6	2,5	100		
ID012600055	605	3	433	1299	2	1	twojst	magazyny luksusowe	normal	Double Page	Obuwie i odzież	3,2	6	2,6	100		
ID010110007	8502	3	544	1632	2	3	twojst	magazyny luksusowe	normal	Double Page	Kosmetyki	3,2	6	3,3	100		
ID010110007	8484	3	1021,666667	3065	2	3	twojst	magazyny luksusowe	edytorial	Full Page	Auto-moto	3,2	6	6,1	100		
ID010110023	8462	3	403,6666667	1211	2	4	twojst	magazyny luksusowe	normal	Full Page	Obuwie i odzież	3,2	6	2,4	66,66666667		
ID010110023	8423	3	399	1197	2	4	twojst	magazyny luksusowe	normal	Full Page	Obuwie i odzież	3,2	6	2,4	66,66666667		
ID010110027	8395	3	996	2988	2	2	twojst	magazyny luksusowe	normal	1/2 Page	Bezpłatne	3,2	6	6	100		
ID010110027	8391	3	387	1161	2	2	twojst	magazyny luksusowe	normal	1/2 Page	Kosmetyki	3,2	6	2,3	100		
ID010110028	8410	3	377,6666667	1133	2	3	twojst	magazyny luksusowe	edytorial	Full Page	Kosmetyki	3,2	6	2,3	75		
ID010110028	8409	3	465,3333333	1396	2	3	twojst	magazyny luksusowe	edytorial	Full Page	Komputery	3,2	6	2,8	100		
ID010110028	8501	3	534,3333333	1603	2	3	twojst	magazyny luksusowe	edytorial	Full Page	Kosmetyki	3,2	6	3,2	100		
ID010110032	8427	3	724	2172	2	1	twojst	magazyny luksusowe	normal	Double Page	Obuwie i odzież	3,2	6	4,3	100		
ID0101000001557	7802	3	422	1266	2	3	twojst	magazyny luksusowe	edytorial	Double Page	Kosmetyki	3,2	6	2,5	100		
ID0101000001557	7813	3	358,6666667	1076	2	3	twojst	magazyny luksusowe	normal	Full Page	Kosmetyki	3,2	6	2,2	81,25		
ID0101000001557	7825	3	429	1287	2	3	twojst	magazyny luksusowe	normal	Double Page	Kosmetyki	3,2	6	2,6	100		
ID0101000001557	7827	3	512,3333333	1537	2	3	twojst	magazyny luksusowe	edytorial	Double Page	Kosmetyki	3,2	6	3,1	100		
ID0101000001557	7830	3	536	1608	2	3	twojst	magazyny luksusowe	normal	Full Page	Turystyka i sport	3,2	6	3,2	66,66666667		
ID0101000001557	7862	3	678,6666667	2036	2	3	twojst	magazyny luksusowe	normal	Full Page	Obuwie i odzież	3,2	6	4,1	83,33333333		
ID0101000001557	7868	3	597,6666667	1793	2	3	twojst	magazyny luksusowe	normal	Double Page	Obuwie i odzież	3,2	6	3,6	100		
ID0101000001557	7883	3	577	1731	2	3	twojst	magazyny luksusowe	normal	Full Page	Kosmetyki	3,2	6	3,5	83,33333333		
ID0101000001557	7888	3	896,3333333	2689	2	3	twojst	magazyny luksusowe	edytorial	Full Page	Wnętrze	3,2	6	5,4	100		
ID0101000001574	7819	3	426,6666667	1280	2	1	twojst	magazyny luksusowe	normal	Full Page	Sieci handlowe	3,2	6	2,6	91,66666667		
ID0101000001627	7825	3	554,6666667	1664	2	1	twojst	magazyny luksusowe	normal	Double Page	Kosmetyki	3,2	6	3,3	100		
ID0101000001627	7836	3	496	1488	2	1	twojst	magazyny luksusowe	normal	Full Page	Kosmetyki	3,2	6	3	100		
ID0101000001627	7837	3	538	1614	2	1	twojst	magazyny luksusowe	normal	Double Page	Kosmetyki	3,2	6	3,2	100		
ID0101000001627	7884	3	522	1566	2	1	twojst	magazyny luksusowe	normal	Double Page	Kosmetyki	3,2	6	3,1	100		
ID0101000001627	7890	3	426	1278	2	1	twojst	magazyny luksusowe	normal	Full Page	Kosmetyki	3,2	6	2,6	100		
ID0163000005014	7800	3	429	1287	2	3	twojst	magazyny luksusowe	normal	Double Page	Obuwie i odzież	3,2	6	2,6	100		
ID0163000005014	7810	3	505,6666667	1517	2	3	twojst	magazyny luksusowe	normal	Full Page	Obuwie i odzież	3,2	6	3	93,75		
ID0163000005014	7814	3	516,6666667	1550	2	3	twojst	magazyny luksusowe	normal	Full Page	Obuwie i odzież	3,2	6	3,1	93,33333333		
ID0163000005014	7844	3	518,3333333	1555	2	3	twojst	magazyny luksusowe	normal	Full Page	Kultura i rozrywka	3,2	6	3,1	88,88888889		
ID0163000005014	7848	3	545,5934887	1636,780466	2	3	twojst	magazyny luksusowe	normal	1/2 Page	Zdrowie	3,2	6	3,3	44,44444444		
ID0163000005014	7862	3	457	1371	2	3	twojst	magazyny luksusowe	normal	Full Page	Obuwie i odzież	3,2	6	2,7	83,33333333		
ID0101000001001	6340	6	688,5	4131	2	3	ellede	magazyny specjalistyczne	normal	Double Page	Obuwie i odzież	0,4	13,6	9,4	100		
ID0101000001001	6341	4	417,75	1671	2	3	ellede	magazyny specjalistyczne	normal	Double Page	Auto-moto	0,4	9,1	3,8	100		
ID0101000001001	6342	7	771,8571429	5403	2	3	ellede	magazyny specjalistyczne	normal	Double Page	Wnętrze	0,4	15,9	12,2	100		
ID0101000001001	6343	3	521	1563	2	3	ellede	magazyny specjalistyczne	normal	Double Page	Wnętrze	0,4	6,8	3,5	100		
ID0101000001001	6344	10	816	8160	2	3	ellede	magazyny specjalistyczne	normal	Double Page	Wnętrze	0,4	22,7	18,5	100		
ID0101000001001	6345	6	705	4230	2	3	ellede	magazyny specjalistyczne	normal	Double Page	Wnętrze	0,4	13,6	9,6	100		
ID0101000001001	6346	1	837	837	2	3	ellede	magazyny specjalistyczne	normal	Double Page	Obuwie i odzież	0,4	2,3	1,9	100		
ID0101000001001	6347	10	542,4	5424	2	3	ellede	magazyny specjalistyczne	normal	Double Page	Wnętrze	0,4	22,7	12,3	100		
ID0101000001001	6348	10	564,9	5649	2	3	ellede	magazyny specjalistyczne	normal	Double Page	Wnętrze	0,4	22,7	12,8	100		
ID0101000001001	6349	4	715,5	2862	2	3	ellede	magazyny specjalistyczne	normal	Double Page	Wnętrze	0,4	9,1	6,5	100		
ID0101000001001	6350	6	789,5	4737	2	3	ellede	magazyny specjalistyczne	normal	Double Page	Wnętrze	0,4	13,6	10,7	100		
ID0101000001001	6351	3	756	2268	2	3	ellede	magazyny specjalistyczne	normal	Double Page	Wnętrze	0,4	6,8	5,1	100		
ID0101000001001	6352	1	1176	1176	2	3	ellede	magazyny specjalistyczne	normal	Double Page	Wnętrze	0,4	2,3	2,7	100		
ID0101000001001	6353	7	820,7142857	5745	2	3	ellede	magazyny specjalistyczne	normal	Double Page	Nieruchomości	0,4	15,9	13	100		
ID0101000001001	6357	3	443	1329	2	3	ellede	magazyny specjalistyczne	normal	Full Page	Wnętrze	0,4	6,8	3	100		
ID0101000001001	6358	2	577,5	1155	2	3	ellede	magazyny specjalistyczne	normal	Full Page	Wnętrze	0,4	4,5	2,6	88,88888889		
ID0101000001001	6359	25	805,44	20136	2	3	ellede	magazyny specjalistyczne	normal	Full Page	Wnętrze	0,4	56,7	45,6	87,5		
ID0101000001001	6360	16	740,8125	11853	2	3	ellede	magazyny specjalistyczne	normal	Full Page	Wnętrze	0,4	36,3	26,9	87,5		
ID0101000001001	6361	9	579	5211	2	3	ellede	magazyny specjalistyczne	normal	Full Page	Wnętrze	0,4	20,4	11,8	87,5		
ID0101000001001	6362	19	920,2105263	17484	2	3	ellede	magazyny specjalistyczne	normal	Full Page	Wnętrze	0,4	43,1	39,6	100		
ID0101000001006	6340	14	772,2142857	10811	2	3	ellede	magazyny specjalistyczne	normal	Double Page	Obuwie i odzież	0,4	31,7	24,5	100		
ID0101000001006	6341	12	637,25	7647	2	3	ellede	magazyny specjalistyczne	normal	Double Page	Auto-moto	0,4	27,2	17,3	100		
ID0101000001006	6342	8	655,625	5245	2	3	ellede	magazyny specjalistyczne	normal	Double Page	Wnętrze	0,4	18,1	11,9	100		
ID0101000001006	6343	14	530,4285714	7426	2	3	ellede	magazyny specjalistyczne	normal	Double Page	Wnętrze	0,4	31,7	16,8	100		
ID0101000001006	6344	9	491,1111111	4420	2	3	ellede	magazyny specjalistyczne	normal	Double Page	Wnętrze	0,4	20,4	10	100		
ID0101000001006	6345	12	581,0833333	6973	2	3	ellede	magazyny specjalistyczne	normal	Double Page	Wnętrze	0,4	27,2	15,8	100		
ID0101000001006	6346	6	502	3012	2	3	ellede	magazyny specjalistyczne	normal	Double Page	Obuwie i odzież	0,4	13,6	6,8	100		
ID0101000001006	6347	9	555	4995	2	3	ellede	magazyny specjalistyczne	normal	Double Page	Wnętrze	0,4	20,4	11,3	100		
ID0101000001006	6348	10	685,4	6854	2	3	ellede	magazyny specjalistyczne	normal	Double Page	Wnętrze	0,4	22,7	15,5	100		
ID0101000001006	6349	12	566,5833333	6799	2	3	ellede	magazyny specjalistyczne	normal	Double Page	Wnętrze	0,4	27,2	15,4	100		
ID0101000001006	6350	5	554	2770	2	3	ellede	magazyny specjalistyczne	normal	Double Page	Wnętrze	0,4	11,3	6,3	100		
ID0101000001006	6351	6	662,5	3975	2	3	ellede	magazyny specjalistyczne	normal	Double Page	Wnętrze	0,4	13,6	9	100		
ID0101000001006	6352	15	499,6	7494	2	3	ellede	magazyny specjalistyczne	normal	Double Page	Wnętrze	0,4	34	17	100		
ID0101000001006	6353	15	491,0666667	7366	2	3	ellede	magazyny specjalistyczne	normal	Double Page	Nieruchomości	0,4	34	16,7	100		
ID0101000001006	6354	3	500,3333333	1501	2	3	ellede	magazyny specjalistyczne	normal	Full Page	Wnętrze	0,4	6,8	3,4	90		
ID0101000001006	6355	3	534	1602	2	3	ellede	magazyny specjalistyczne	normal	Full Page	Wnętrze	0,4	6,8	3,6	77,77777778		
ID0101000001006	6357	4	439	1756	2	3	ellede	magazyny specjalistyczne	normal	Full Page	Wnętrze	0,4	9,1	4	100		
ID0101000001006	6358	3	522	1566	2	3	ellede	magazyny specjalistyczne	normal	Full Page	Wnętrze	0,4	6,8	3,5	88,88888889		
ID0101000001006	6359	1	422	422	2	3	ellede	magazyny specjalistyczne	normal	Full Page	Wnętrze	0,4	2,3	1	87,5		
ID0101000001006	6360	1	343	343	2	3	ellede	magazyny specjalistyczne	normal	Full Page	Wnętrze	0,4	2,3	0,8	87,5		
ID0101000001006	6361	2	347	694	2	3	ellede	magazyny specjalistyczne	normal	Full Page	Wnętrze	0,4	4,5	1,6	87,5		
ID0101000001006	6362	1	410	410	2	3	ellede	magazyny specjalistyczne	normal	Full Page	Wnętrze	0,4	2,3	0,9	100		
ID0101000001006	6363	2	394,5	789	2	3	ellede	magazyny specjalistyczne	normal	Full Page	Obuwie i odzież	0,4	4,5	1,8	100		
ID0101000001006	6365	1	323	323	2	3	ellede	magazyny specjalistyczne	normal	Full Page	Obuwie i odzież	0,4	2,3	0,7	100		
ID0101000001006	6366	1	366	366	2	3	ellede	magazyny specjalistyczne	normal	Full Page	Wnętrze	0,4	2,3	0,8	100		
ID0101000001006	6367	1	559	559	2	3	ellede	magazyny specjalistyczne	normal	Full Page	Obuwie i odzież	0,4	2,3	1,3	100		
ID0101000001006	6368	3	398,3333333	1195	2	3	ellede	magazyny specjalistyczne	normal	Full Page	Obuwie i odzież	0,4	6,8	2,7	100		
ID0101000001006	6370	2	509,5	1019	2	3	ellede	magazyny specjalistyczne	normal	Full Page	Wnętrze	0,4	4,5	2,3	100		
ID0101000001006	6371	1	445	445	2	3	ellede	magazyny specjalistyczne	normal	Full Page	Wnętrze	0,4	2,3	1	100		
ID0101000001006	6372	1	322	322	2	3	ellede	magazyny specjalistyczne	normal	Full Page	Wnętrze	0,4	2,3	0,7	100		
ID0101000001006	6373	1	431	431	2	3	ellede	magazyny specjalistyczne	normal	Full Page	Wnętrze	0,4	2,3	1	100		
ID0101000001006	6375	2	350,5	701	2	3	ellede	magazyny specjalistyczne	normal	Full Page	Wnętrze	0,4	4,5	1,6	100		
ID0101000001006	6376	4	598,5	2394	2	3	ellede	magazyny specjalistyczne	normal	Full Page	Wnętrze	0,4	9,1	5,4	80		
ID0101000001006	6377	1	988	988	2	3	ellede	magazyny specjalistyczne	normal	Full Page	Wnętrze	0,4	2,3	2,2	100		
ID0101000001006	6378	1	302	302	2	3	ellede	magazyny specjalistyczne	normal	Full Page	Wnętrze	0,4	2,3	0,7	75		
ID0101000001006	6379	2	474	948	2	3	ellede	magazyny specjalistyczne	normal	Full Page	Wnętrze	0,4	4,5	2,1	50		
ID0101000001006	6380	1	371	371	2	3	ellede	magazyny specjalistyczne	normal	Full Page	Wnętrze	0,4	2,3	0,8	100		
ID0101000001006	6381	1	346	346	2	3	ellede	magazyny specjalistyczne	normal	Full Page	Wnętrze	0,4	2,3	0,8	100		
ID0101000001006	6382	1	447	447	2	3	ellede	magazyny specjalistyczne	normal	Full Page	Wnętrze	0,4	2,3	1	100		
ID0101000001006	6383	1	1893	1893	2	3	ellede	magazyny specjalistyczne	normal	Full Page	Wnętrze	0,4	2,3	4,3	66,66666667		
ID0101000001006	6384	2	744	1488	2	3	ellede	magazyny specjalistyczne	normal	Full Page	Wnętrze	0,4	4,5	3,4	100		
ID0101000001006	6385	4	549,75	2199	2	3	ellede	magazyny specjalistyczne	normal	Full Page	Kosmetyki	0,4	9,1	5	100		
ID0101000001006	6386	1	445	445	2	3	ellede	magazyny specjalistyczne	normal	Full Page	Wnętrze	0,4	2,3	1	100		
ID0101000001006	6387	14	458,1428571	6414	2	3	ellede	magazyny specjalistyczne	normal	Double Page	Wnętrze	0,4	31,7	14,5	100		
ID0101000001006	6388	3	353,3333333	1060	2	3	ellede	magazyny specjalistyczne	normal	Full Page	Wnętrze	0,4	6,8	2,4	100		
ID0101000001006	6390	2	615	1230	2	3	ellede	magazyny specjalistyczne	normal	Full Page	Wnętrze	0,4	4,5	2,8	100		
ID0101000001006	6391	3	502,6666667	1508	2	3	ellede	magazyny specjalistyczne	normal	Full Page	Wnętrze	0,4	6,8	3,4	100		
ID0101000001006	6393	2	481,5	963	2	3	ellede	magazyny specjalistyczne	normal	Full Page	Wnętrze	0,4	4,5	2,2	100		
ID0101000001006	6394	4	393,25	1573	2	3	ellede	magazyny specjalistyczne	normal	Full Page	Wnętrze	0,4	9,1	3,6	100		
ID0101000001006	6398	1	300	300	2	3	ellede	magazyny specjalistyczne	normal	Full Page	Wnętrze	0,4	2,3	0,7	100		
ID0101000001006	6399	5	601	3005	2	3	ellede	magazyny specjalistyczne	normal	Full Page	Wnętrze	0,4	11,3	6,8	100		
ID0101000001006	6400	1	800	800	2	3	ellede	magazyny specjalistyczne	normal	Full Page	Wnętrze	0,4	2,3	1,8	100		
ID0101000001006	6401	1	400	400	2	3	ellede	magazyny specjalistyczne	normal	Full Page	Wnętrze	0,4	2,3	0,9	100		
ID0101000001006	6402	1	345	345	2	3	ellede	magazyny specjalistyczne	normal	Full Page	Wnętrze	0,4	2,3	0,8	66,66666667		
ID0101000001006	6404	2	958,5	1917	2	3	ellede	magazyny specjalistyczne	normal	Full Page	Wnętrze	0,4	4,5	4,3	66,66666667		
ID0101000001006	6405	2	504,5	1009	2	3	ellede	magazyny specjalistyczne	normal	Full Page	Budownictwo	0,4	4,5	2,3	100		
ID0101000001006	6406	1	337	337	2	3	ellede	magazyny specjalistyczne	normal	Full Page	Wnętrze	0,4	2,3	0,8	66,66666667		
ID0101000001006	6407	3	350,3333333	1051	2	3	ellede	magazyny specjalistyczne	normal	Full Page	Budownictwo	0,4	6,8	2,4	100		
ID0101000001006	6408	3	418,3333333	1255	2	3	ellede	magazyny specjalistyczne	normal	Full Page	Wnętrze	0,4	6,8	2,8	100		
ID0101000001006	6409	1	376	376	2	3	ellede	magazyny specjalistyczne	normal	Full Page	Budownictwo	0,4	2,3	0,9	100		
ID0101000001006	6410	2	581	1162	2	3	ellede	magazyny specjalistyczne	normal	Full Page	Wnętrze	0,4	4,5	2,6	33,33333333		
ID0101000001006	6411	3	340	1020	2	3	ellede	magazyny specjalistyczne	normal	Full Page	Wnętrze	0,4	6,8	2,3	100		
ID0101000001006	6412	3	481	1443	2	3	ellede	magazyny specjalistyczne	normal	Full Page	Wnętrze	0,4	6,8	3,3	100		
ID0101000001006	6413	1	470	470	2	3	ellede	magazyny specjalistyczne	normal	Full Page	Wnętrze	0,4	2,3	1,1	100		
ID0101000001006	6414	2	404	808	2	3	ellede	magazyny specjalistyczne	normal	Full Page	Wnętrze	0,4	4,5	1,8	100		
ID0101000001006	6415	2	400	800	2	3	ellede	magazyny specjalistyczne	normal	Full Page	Wnętrze	0,4	4,5	1,8	100		
ID0101000001006	6416	2	484	968	2	3	ellede	magazyny specjalistyczne	normal	Full Page	Wnętrze	0,4	4,5	2,2	100		
ID0101000001006	6417	1	367	367	2	3	ellede	magazyny specjalistyczne	normal	Full Page	Wnętrze	0,4	2,3	0,8	66,66666667		
ID0101000001006	6418	2	1047,5	2095	2	3	ellede	magazyny specjalistyczne	normal	Full Page	Wnętrze	0,4	4,5	4,7	100		
ID0101000001006	6419	1	433	433	2	3	ellede	magazyny specjalistyczne	normal	Full Page	Wnętrze	0,4	2,3	1	66,66666667		
ID0101000001006	6420	1	444	444	2	3	ellede	magazyny specjalistyczne	normal	Full Page	Wnętrze	0,4	2,3	1	50		
ID0101000001006	6421	1	311	311	2	3	ellede	magazyny specjalistyczne	normal	Full Page	Wnętrze	0,4	2,3	0,7	100		
ID0101000001006	6422	2	566,5	1133	2	3	ellede	magazyny specjalistyczne	normal	Full Page	Wnętrze	0,4	4,5	2,6	100		
ID0101000001011	6340	3	490,6666667	1472	2	2	ellede	magazyny specjalistyczne	normal	Double Page	Obuwie i odzież	0,4	6,8	3,3	100		
ID0101000001011	6341	1	796	796	2	2	ellede	magazyny specjalistyczne	normal	Double Page	Auto-moto	0,4	2,3	1,8	100		
ID0101000001011	6342	2	469,5	939	2	2	ellede	magazyny specjalistyczne	normal	Double Page	Wnętrze	0,4	4,5	2,1	100		
ID0101000001011	6343	1	1032	1032	2	2	ellede	magazyny specjalistyczne	normal	Double Page	Wnętrze	0,4	2,3	2,3	100		
ID0101000001011	6344	3	563,6666667	1691	2	2	ellede	magazyny specjalistyczne	normal	Double Page	Wnętrze	0,4	6,8	3,8	100		
ID0101000001011	6345	2	435	870	2	2	ellede	magazyny specjalistyczne	normal	Double Page	Wnętrze	0,4	4,5	2	100		
ID0101000001011	6346	2	474	948	2	2	ellede	magazyny specjalistyczne	normal	Double Page	Obuwie i odzież	0,4	4,5	2,1	100		
ID0101000001011	6347	1	333	333	2	2	ellede	magazyny specjalistyczne	normal	Double Page	Wnętrze	0,4	2,3	0,8	100		
ID0101000001011	6348	1	633	633	2	2	ellede	magazyny specjalistyczne	normal	Double Page	Wnętrze	0,4	2,3	1,4	100		
ID0101000001011	6349	2	772	1544	2	2	ellede	magazyny specjalistyczne	normal	Double Page	Wnętrze	0,4	4,5	3,5	100		
ID0101000001011	6350	2	393	786	2	2	ellede	magazyny specjalistyczne	normal	Double Page	Wnętrze	0,4	4,5	1,8	100		
ID0101000001011	6351	2	353	706	2	2	ellede	magazyny specjalistyczne	normal	Double Page	Wnętrze	0,4	4,5	1,6	100		
ID0101000001011	6352	1	583	583	2	2	ellede	magazyny specjalistyczne	normal	Double Page	Wnętrze	0,4	2,3	1,3	100		
ID0101000001011	6353	2	1108,5	2217	2	2	ellede	magazyny specjalistyczne	normal	Double Page	Nieruchomości	0,4	4,5	5	100		
ID0101000001011	6354	2	537,5	1075	2	2	ellede	magazyny specjalistyczne	normal	Full Page	Wnętrze	0,4	4,5	2,4	90		
ID0101000001011	6355	1	727	727	2	2	ellede	magazyny specjalistyczne	normal	Full Page	Wnętrze	0,4	2,3	1,6	77,77777778		
ID0101000001011	6357	1	309	309	2	2	ellede	magazyny specjalistyczne	normal	Full Page	Wnętrze	0,4	2,3	0,7	100		
ID0101000001011	6361	1	356	356	2	2	ellede	magazyny specjalistyczne	normal	Full Page	Wnętrze	0,4	2,3	0,8	87,5		
ID0101000001011	6362	1	421	421	2	2	ellede	magazyny specjalistyczne	normal	Full Page	Wnętrze	0,4	2,3	1	100		
ID0101000001011	6363	3	342	1026	2	2	ellede	magazyny specjalistyczne	normal	Full Page	Obuwie i odzież	0,4	6,8	2,3	100		
ID0101000001011	6364	1	891	891	2	2	ellede	magazyny specjalistyczne	normal	Full Page	Obuwie i odzież	0,4	2,3	2	100		
ID0101000001011	6365	2	351	702	2	2	ellede	magazyny specjalistyczne	normal	Full Page	Obuwie i odzież	0,4	4,5	1,6	100		
ID0101000001011	6367	1	455	455	2	2	ellede	magazyny specjalistyczne	normal	Full Page	Obuwie i odzież	0,4	2,3	1	100		
ID0101000001011	6368	1	414	414	2	2	ellede	magazyny specjalistyczne	normal	Full Page	Obuwie i odzież	0,4	2,3	0,9	100		
ID0101000001011	6369	2	962,5	1925	2	2	ellede	magazyny specjalistyczne	normal	Full Page	Wnętrze	0,4	4,5	4,4	83,33333333		
ID0101000001011	6372	1	584	584	2	2	ellede	magazyny specjalistyczne	normal	Full Page	Wnętrze	0,4	2,3	1,3	100		
ID0101000001011	6374	1	310	310	2	2	ellede	magazyny specjalistyczne	normal	Full Page	Wnętrze	0,4	2,3	0,7	100		
ID0101000001011	6375	8	680,25	5442	2	2	ellede	magazyny specjalistyczne	normal	Full Page	Wnętrze	0,4	18,1	12,3	100		
ID0101000001011	6376	1	397	397	2	2	ellede	magazyny specjalistyczne	normal	Full Page	Wnętrze	0,4	2,3	0,9	80		
ID0101000001011	6377	2	509	1018	2	2	ellede	magazyny specjalistyczne	normal	Full Page	Wnętrze	0,4	4,5	2,3	100		
ID0101000001011	6380	1	759,7804661	759,7804661	2	2	ellede	magazyny specjalistyczne	normal	Full Page	Wnętrze	0,4	2,3	1,7	100		
ID0101000001011	6381	1	777	777	2	2	ellede	magazyny specjalistyczne	normal	Full Page	Wnętrze	0,4	2,3	1,8	100		
ID0101000001011	6382	4	596	2384	2	2	ellede	magazyny specjalistyczne	normal	Full Page	Wnętrze	0,4	9,1	5,4	100		
ID0101000001011	6383	1	461	461	2	2	ellede	magazyny specjalistyczne	normal	Full Page	Wnętrze	0,4	2,3	1	66,66666667		
ID0101000001011	6384	4	439	1756	2	2	ellede	magazyny specjalistyczne	normal	Full Page	Wnętrze	0,4	9,1	4	100		
ID0101000001011	6385	3	496,2601554	1488,780466	2	2	ellede	magazyny specjalistyczne	normal	Full Page	Kosmetyki	0,4	6,8	3,4	100		
ID0101000001011	6386	2	892,5	1785	2	2	ellede	magazyny specjalistyczne	normal	Full Page	Wnętrze	0,4	4,5	4	100		
ID0101000001011	6387	19	549,9473684	10449	2	2	ellede	magazyny specjalistyczne	normal	Double Page	Wnętrze	0,4	43,1	23,7	100		
ID0101000001011	6388	4	951,75	3807	2	2	ellede	magazyny specjalistyczne	normal	Full Page	Wnętrze	0,4	9,1	8,6	100		
ID0101000001011	6390	3	851	2553	2	2	ellede	magazyny specjalistyczne	normal	Full Page	Wnętrze	0,4	6,8	5,8	100		
ID0101000001011	6391	4	501,75	2007	2	2	ellede	magazyny specjalistyczne	normal	Full Page	Wnętrze	0,4	9,1	4,5	100		
